hotel_id,name,star_rating,price_per_night_inr,vegetarian_restaurant,wifi_available,parking_available,ac_available,latitude,longitude,gym_available,pool_available,spa_available,business_center,room_service,metro_distance_km,railway_distance_km,airport_distance_km,property_type_Business Hotel,property_type_Guesthouse,property_type_Heritage Property,property_type_Hotel,property_type_Resort,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Jaipur,city_Kolkata,city_Lucknow,city_Mumbai,city_Pune,state_Gujarat,state_Karnataka,state_Maharashtra,state_Rajasthan,state_Tamil Nadu,state_Telangana,state_Uttar Pradesh,state_West Bengal
193,Leela Palace Bangalore,-0.49582847089808696,-1.0081359995752586,1,0,0,1,-0.036547486546725044,-1.1911213922023902,1,1,1,1,1,0.049105097174628964,1.3373816622015926,-1.1360635187499235,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
194,Oberoi Bangalore,1.4650750863259876,1.4029681606012885,1,0,1,1,2.1162231689958486,1.7287564965809172,1,1,0,1,0,-0.01315176136689784,0.3066088846729247,-1.401969314424831,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
195,Hyatt Pune,-1.3362157097084046,-1.6242126448548162,0,1,1,1,0.5328217629776939,-1.9545223522188306,1,1,0,1,1,-0.01315176136689784,0.9324352138867588,0.5809281904651951,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
196,Hyatt Jaipur,-0.49582847089808696,-1.461464961349182,0,1,0,0,1.3281206059355475,1.9091100701832122,1,0,1,0,0,-0.01315176136689784,1.4110082891679263,-1.3487881552898497,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
197,Hilton Lucknow,-0.3557639310963672,-0.5802998645025584,1,1,1,0,0.8386662584357777,-0.723309428661069,0,0,0,0,0,-0.01315176136689784,1.6871081402916768,-0.27756766414236445,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
198,Hyatt Chennai,0.20449422811051113,1.6506919331109997,1,0,0,0,-0.06307698027068458,-0.021228978089926607,0,1,1,1,0,-0.01315176136689784,1.5398548863590098,-1.2956069961548682,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
199,Hyatt Jaipur,1.0448814669208288,1.608388619237231,1,1,0,1,-0.06307698027068458,-0.021228978089926607,0,0,1,1,0,-1.8808575176127003,-1.6444967299349118,-0.32315151482949134,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
200,Lemon Tree Pune,0.48462330771394996,0.009729762190966818,1,1,0,0,1.5205718411991502,2.0109441459243675,1,1,1,1,1,0.7028021118606597,1.6318881700669265,-1.3411908468419953,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
201,Hyatt Kolkata,-0.49582847089808696,0.6675555294594838,1,1,1,1,0.9993906867160776,0.3582492404056944,0,0,1,1,0,-0.01315176136689784,0.23298225770659117,-0.7486007879093438,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
202,Hilton Pune,-1.3362157097084046,-1.2863403257494757,0,0,1,0,-0.06307698027068458,-0.021228978089926607,0,0,0,0,1,-0.01315176136689784,1.59507485658376,-0.07244033605029258,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
203,Lemon Tree Ahmedabad,1.3250105465242683,1.1931141668868726,0,1,0,1,-1.0790217318672504,-0.7240700149916319,1,0,1,0,1,1.138600121651347,-0.5769106389230768,0.2618412356553056,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
204,Marriott Bangalore,-0.6358930106998066,-0.40148061633745746,0,1,1,0,-0.06307698027068458,-0.021228978089926607,0,1,1,1,1,-0.01315176136689784,-0.5216906686983267,1.0291693888886109,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
205,Taj Delhi,0.6246878475156703,1.2577698867812788,1,1,0,0,0.02010617443383425,2.25376179198812,0,0,1,0,0,0.3603893898822627,-1.5892767597101616,1.0975451649193013,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,Hilton Ahmedabad,-1.6163447893118437,0.37771317370427376,1,0,1,0,-2.0068418081239616,0.8696035446195043,0,0,0,1,0,-0.13766547844995145,0.3618288548976746,-0.38392998241232745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
207,Hyatt Ahmedabad,-1.0560866301049652,0.5291922888854543,0,0,0,1,2.0596631012509516,0.9225618213891267,0,1,0,0,1,2.072452999774248,-1.2579569383616611,1.1203370902628644,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
208,Hyatt Bangalore,-0.07563485149292773,1.4051849281405253,0,0,0,0,0.3363198760256102,-0.35643309825792757,1,1,0,0,1,-0.7291056345944553,-0.5032840119567433,0.27703585255101454,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
209,Radisson Kolkata,-1.7564093291135634,-0.9905865898896341,1,1,0,0,0.09593691608069135,1.3171530896202226,0,0,0,1,1,-0.01315176136689784,1.4662282593926765,-0.19399727121596477,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
210,Lemon Tree Lucknow,-0.3557639310963672,-1.2926211671106465,1,0,1,0,-0.8217327715608886,-0.9386735884479975,0,0,0,0,0,1.6055265607127975,-1.3315835653279946,-0.8321711808357434,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
211,OYO Kolkata Premium,0.7647523873173895,-1.239788207425503,1,0,1,1,1.6383688942259291,0.3107550710386694,1,1,0,1,1,-0.01315176136689784,1.3189750054600096,-0.5814600020565447,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
212,OYO Chennai Premium,-0.7759575505015258,-0.9591823830837796,1,1,1,0,-0.06307698027068458,-0.021228978089926607,0,0,0,1,1,-0.19992233699147824,0.8404019301788419,1.363450960594209,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
213,Hilton Pune,0.48462330771394996,1.506786773688878,0,0,1,1,-0.5099890135759979,-0.9727611969867329,1,0,0,0,1,-0.01315176136689784,-0.061524250158742536,0.9455989959622111,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
214,Kolkata Grand Hotel,0.9048169271191098,0.04870792475588035,1,1,0,1,0.30582624658255525,-0.37266379587048065,0,1,0,1,0,-0.01315176136689784,0.03050903354917427,1.0975451649193013,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
215,OYO Lucknow Premium,0.6246878475156703,-0.0011693448769473926,0,0,1,1,-0.8291090162294822,0.7041300145169407,0,0,1,0,1,2.134709858315775,-1.6997167001596618,1.6901352238519525,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
216,Oberoi Kolkata,-1.3362157097084046,0.9295035603459644,1,1,1,1,-1.1323929856353863,-0.2593060705012306,0,0,0,1,0,1.138600121651347,-1.2579569383616611,-0.7258088625657803,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
217,Taj Pune,0.20449422811051113,-0.6251894071721034,0,0,1,1,-0.06307698027068458,-0.021228978089926607,0,0,1,1,1,1.2319854094636369,0.04891569029075757,1.720524457643371,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
218,Hyatt Ahmedabad,0.6246878475156703,0.16490348993754203,1,1,1,0,-0.7904996400089007,-0.5253081053734975,1,1,0,0,1,-1.009261498031326,-1.349990222069578,1.0595586226800287,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
219,Mumbai Grand Hotel,0.3445587679122309,1.1524734286675313,1,0,1,1,-1.6592606513549422,0.6229822001828539,1,1,0,1,1,-1.196032073655906,1.6687014835500933,1.0595586226800287,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
220,Marriott Hyderabad,0.7647523873173895,-1.5952099362164682,0,0,1,0,-0.06307698027068458,-0.021228978089926607,0,0,1,1,0,-0.13766547844995145,1.2637550352352593,0.4061900961645411,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
221,Leela Palace Jaipur,-1.476280249510124,-0.7860897843950403,0,0,0,0,0.6303232383984132,-0.4425190500119887,0,1,0,1,0,0.8273158289437132,0.8956219004035921,-1.11327159340636,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
222,Radisson Kolkata,-0.3557639310963672,0.22494094412520504,1,1,1,1,-1.9111110936125233,-1.6520451424435465,0,0,0,1,0,0.9829579752975302,-1.7365300136428288,1.5077998211034445,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
223,Taj Ahmedabad,-0.07563485149292773,-1.3569074257485134,0,0,1,0,1.033576338211582,1.5826914121812747,1,1,1,0,1,0.7028021118606597,0.21457560096500788,1.5989675224776987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
224,OYO Jaipur Premium,0.20449422811051113,-1.0857228634485463,0,0,0,1,-1.286497425700681,-0.34240166055523746,0,0,0,0,0,0.6094168240483694,1.1165017813025924,-0.5282788429215629,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
225,Lemon Tree Chennai,0.20449422811051113,0.546002776058,0,0,0,0,-0.06307698027068458,-0.021228978089926607,0,1,1,0,1,-1.2582889321974329,1.2269417217520928,-1.561512791829776,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
226,Hilton Kolkata,0.0644296883087914,-0.7879370906777377,1,0,0,1,-0.5045455847710253,0.4607157068781457,1,0,1,1,0,-0.01315176136689784,-1.1659236546537444,1.1887128662935555,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
227,Taj Lucknow,0.3445587679122309,0.09396692868196478,0,1,1,0,1.380564448953399,-0.27585465026363254,1,1,0,1,0,-0.8224909224067457,0.19616894422342426,-0.5206815344737086,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
228,Leela Palace Chennai,-1.6163447893118437,0.653700732339254,1,1,0,0,-0.06307698027068458,-0.021228978089926607,1,0,1,0,0,0.017976667903865422,0.9324352138867588,-1.189244677884905,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
229,Marriott Bangalore,0.20449422811051113,1.2287671781429308,1,1,1,1,-0.24073658458156874,0.9168966799785903,1,0,0,0,0,-0.6979772053236921,0.5274887655719249,0.9911828466493383,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
230,Radisson Bangalore,0.3445587679122309,0.9524101582514112,1,0,1,1,-0.47632332450083664,1.2415074120052612,1,1,1,1,0,0.8895726874852398,-1.3868035355527448,-0.09523226139385615,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
231,Radisson Mumbai,-1.0560866301049652,1.5322796003901011,1,0,0,1,0.7569631189871641,-0.4533560251263237,1,0,1,1,0,0.8895726874852398,-0.8161971765636604,-0.049648410706729276,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
232,Taj Mumbai,-0.3557639310963672,-0.08208136005909018,0,1,1,0,-0.06307698027068458,-0.021228978089926607,1,0,1,0,0,-0.01315176136689784,0.08572900377392416,-0.9993119666885424,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
233,Marriott Jaipur,0.20449422811051113,-1.5942862830751194,1,0,0,0,-1.384473944565986,-0.5859949206633391,1,0,1,0,0,-0.01315176136689784,1.0796884678194258,-1.5387208664862122,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
234,Oberoi Jaipur,-0.9160220903032456,0.3444616606157219,1,1,0,1,0.35753102079349064,-0.23163713587875298,0,1,1,1,1,-0.01315176136689784,-0.6873505793725769,0.7708609016615577,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
235,Leela Palace Jaipur,-0.21569939129464746,-0.8457577773261639,1,0,1,1,1.4743084737171088,-1.4809803827472499,0,0,0,0,0,-1.4139310785512496,-1.3131769085864113,-1.5463181749340669,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
236,Lemon Tree Lucknow,-0.7759575505015258,-0.3266647118882159,1,1,1,0,1.2242654786062437,-1.531836926402624,0,0,1,0,0,-1.50731636636354,-0.9818570872379108,-0.23958112190309194,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
237,Oberoi Mumbai,1.6051396261277078,-0.3772809040341225,1,1,1,1,-0.06307698027068458,-0.021228978089926607,0,0,0,1,0,-2.06762809323728,0.8035886166956754,-0.3383461317252003,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
238,Hyatt Hyderabad,0.3445587679122309,1.5210110320656476,1,1,0,0,-0.06307698027068458,-0.021228978089926607,0,1,0,1,1,-0.44894977115758516,-0.7057572361141604,1.1887128662935555,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
239,Leela Palace Ahmedabad,-0.21569939129464746,-1.3942230126589994,1,0,0,1,-0.06307698027068458,-0.021228978089926607,0,0,0,0,1,0.42264624842378923,0.7115553329877585,-0.9461308075535609,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
240,Taj Ahmedabad,-0.9160220903032456,-0.731778979683739,1,1,1,0,-1.6847900840237742,1.0171365913059323,1,0,0,1,1,-0.01315176136689784,0.19616894422342426,0.6189147327044676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
241,Leela Palace Bangalore,1.3250105465242683,-0.6416304330881096,1,0,0,0,-0.06307698027068458,-0.021228978089926607,0,1,1,1,1,1.2008569801928735,-1.7365300136428288,0.06431121601108832,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
242,Hilton Ahmedabad,1.0448814669208288,1.262572883116292,1,0,0,0,0.47614340378216813,-2.098886851455987,0,1,1,1,1,-0.6668487760529288,-1.2579569383616611,-1.5235262495905033,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
243,Lemon Tree Lucknow,-0.7759575505015258,-1.19360555035807,1,0,1,1,0.5174981815821631,0.9470278595022423,1,0,0,1,1,-0.01315176136689784,-0.6505372658894103,1.4318267366248993,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
244,Hyatt Delhi,1.1849460067225481,-1.3314145990472903,0,1,1,0,-0.30904332557205194,-1.194939504913005,1,1,0,0,0,-0.01315176136689784,-0.6689439226309936,0.1554789173853426,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,Radisson Lucknow,1.4650750863259876,1.6813572174037752,0,0,1,1,-0.06307698027068458,-0.021228978089926607,1,1,1,0,1,-0.01315176136689784,-1.0554837142042441,0.46696856374737744,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
246,Hyatt Pune,-1.6163447893118437,0.3921221627093129,1,1,1,0,-1.7579667063827902,-0.7927610813465225,1,1,0,0,0,-0.01315176136689784,0.3802355116392579,-1.5387208664862122,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
247,ITC Bangalore,-0.6358930106998066,0.32118560145373565,0,0,1,1,0.5849793377963451,1.8388453875129551,0,0,0,1,0,0.79618739967295,0.15935563074025766,-1.5767074087254849,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
248,Treebo Lucknow,-0.6358930106998066,0.41595241375610836,1,0,1,0,-0.06307698027068458,-0.021228978089926607,1,0,1,1,0,-0.01315176136689784,-0.6689439226309936,-1.531123558038358,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
249,Taj Pune,-0.07563485149292773,-0.285839243040605,0,0,1,0,-0.4746692662681223,-1.9618221408639989,0,1,0,1,1,-0.07540861990842464,1.282161691976843,-0.5738626936086901,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
250,Leela Palace Hyderabad,0.9048169271191098,-1.1296887529767425,1,1,1,0,1.580228140723187,-1.612997008258173,1,0,0,1,1,0.733930541131423,-0.6873505793725769,0.33781432013385065,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
251,Treebo Kolkata,1.3250105465242683,0.21792118025095522,1,0,0,0,-0.06307698027068458,-0.021228978089926607,0,1,1,0,1,0.5471599655068429,0.03050903354917427,-0.9309361906578518,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
252,Hilton Hyderabad,-0.6358930106998066,-0.8675559914619922,0,1,1,1,1.6951331916548167,0.2758167098866382,0,1,1,0,1,-0.4800782004283484,0.6931486762461753,1.409034811281336,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
253,Lemon Tree Ahmedabad,-0.49582847089808696,0.28719516585210486,1,0,1,1,-0.06307698027068458,-0.021228978089926607,0,1,0,0,0,2.010196141232721,-1.2763635951032446,1.4242294281770447,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
254,Radisson Kolkata,-0.3557639310963672,0.27518767501457225,0,0,1,1,-0.5700637384144056,-0.07698601320879174,1,1,0,1,0,-1.943114376154227,-0.7241638928557437,-0.06484302760243824,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
255,Hyatt Lucknow,-0.9160220903032456,-0.24926257864319798,1,0,0,1,1.3670520699887307,0.4999136581693586,0,0,1,1,1,-0.01315176136689784,0.7115553329877585,1.226699408532828,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
256,Lemon Tree Delhi,0.3445587679122309,0.2450765826066059,1,0,1,0,-0.06307698027068458,-0.021228978089926607,0,0,0,1,1,-1.6318300834465933,0.25138891444817446,0.9455989959622111,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
257,Leela Palace Mumbai,0.6246878475156703,1.0176200700306268,0,0,0,1,1.6330677329165222,-0.7952009380210311,0,0,0,1,1,-0.01315176136689784,0.012102376807590647,1.257088642324246,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
258,Kolkata Grand Hotel,-0.49582847089808696,1.598043704054126,1,0,1,0,-0.06307698027068458,-0.021228978089926607,0,0,0,0,0,0.733930541131423,-0.11674422038349275,-0.9917146582406879,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
259,Radisson Pune,1.1849460067225481,-0.7905233194735138,1,1,1,1,-1.4389647063119224,1.8069622525807012,1,1,1,0,0,-0.01315176136689784,0.6563353627630083,1.545786363342717,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
260,Leela Palace Lucknow,-0.21569939129464746,0.8428648956874599,0,0,0,1,0.4902031876282533,0.4419620401331886,1,0,0,0,1,-0.01315176136689784,0.21457560096500788,0.7708609016615577,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
261,Lemon Tree Delhi,-0.07563485149292773,-1.239788207425503,0,0,1,1,0.5994818118697504,0.8235055725387221,0,1,0,1,0,1.823425565608141,0.23298225770659117,-0.5054869175779997,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,Oberoi Hyderabad,-0.7759575505015258,-1.5106033084689308,0,0,1,0,0.35736954357517264,0.7905221942754641,0,0,1,1,1,-0.01315176136689784,-0.7977905198220772,-1.1816473694370506,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
263,Oberoi Kolkata,1.1849460067225481,-1.6384369032315855,1,1,1,0,-1.3074285129316041,1.3517652880454203,1,0,1,1,1,-0.01315176136689784,0.8588085869204255,-0.2243865050073827,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
264,ITC Pune,0.6246878475156703,-0.7118280718306079,0,1,0,1,-0.09853740630006408,-0.010324761623585145,0,0,0,0,1,-0.2933076248037683,-0.7609772063389104,1.0899478564714467,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
265,Treebo Pune,-0.6358930106998066,1.4853580208095891,1,1,0,0,0.6891304104032275,-0.9159130425059511,0,0,0,1,1,0.79618739967295,1.7055147970332598,-0.5662653851608355,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
266,Treebo Mumbai,-1.7564093291135634,-1.3131262668485868,0,1,1,0,0.9956709333345434,-1.0079409216235036,1,1,1,1,1,-0.01315176136689784,-1.3131769085864113,0.6037201158087584,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
267,Leela Palace Lucknow,1.3250105465242683,-0.6091178425126367,0,0,1,0,-0.06307698027068458,-0.021228978089926607,0,0,1,1,0,-0.01315176136689784,-0.4296573849904098,-0.497889609130145,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
268,Oberoi Mumbai,1.6051396261277078,-0.12235263702189184,0,1,0,1,-1.2946835118389595,0.06005032873981806,1,1,0,0,1,-1.943114376154227,0.7667753032125088,1.0215720804407562,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
269,Marriott Mumbai,-1.196151169906685,-1.7191641877854587,0,0,1,0,-0.06307698027068458,-0.021228978089926607,0,0,0,0,1,-2.2543986688618607,1.5582615431005935,1.158323632502137,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
270,Taj Ahmedabad,0.20449422811051113,0.4482802737033115,0,0,1,1,1.53219285685982,-0.6158657220439879,0,1,1,1,0,-0.01315176136689784,-0.7241638928557437,-0.3003595894859278,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
271,Treebo Delhi,0.6246878475156703,1.2204542998707928,0,1,1,1,0.9725850351733138,0.5086973568792144,0,0,0,1,1,-0.7291056345944553,0.7483686464709252,-0.2547757387988009,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,Treebo Chennai,0.6246878475156703,1.0501326606060997,1,1,1,1,-0.06307698027068458,-0.021228978089926607,0,1,1,1,1,-2.036499663966517,-0.7057572361141604,1.074753239575738,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
273,Lemon Tree Ahmedabad,-1.196151169906685,-1.3373259791519219,1,0,1,1,-0.06307698027068458,-0.021228978089926607,0,1,1,0,1,-0.01315176136689784,0.3066088846729247,-0.4902923006822904,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
274,Oberoi Delhi,-1.196151169906685,0.7885540909761586,0,1,0,1,-0.06307698027068458,-0.021228978089926607,0,1,1,0,1,-1.445059507822013,-1.460430162519078,0.5885254989130492,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,Hyatt Kolkata,0.6246878475156703,1.156906963746005,1,1,1,0,-0.3162752806690001,2.0435455442381434,1,1,0,1,0,-2.2232702395910975,-0.945043773754744,-1.234828528572032,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
276,Taj Jaipur,0.3445587679122309,1.5426245155732061,1,0,1,0,-1.5701376481680287,-1.4645506445989989,0,0,1,1,1,-0.6045919175114021,-1.0370770574626609,-0.7789900217007617,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
277,Marriott Lucknow,-1.6163447893118437,-1.4069694260096108,1,1,1,0,-1.745302877201321,-1.0817441708590902,0,1,0,1,1,-1.8186006590711736,0.8035886166956754,1.3330617268027911,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
278,ITC Pune,-1.476280249510124,1.2078926171484512,0,1,1,0,-0.47772953397985424,-0.09255702485479599,0,1,0,1,1,-0.01315176136689784,-1.5708701029685783,-1.1740500609891962,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
279,Marriott Ahmedabad,-0.3557639310963672,0.3553607676836361,0,1,1,1,1.5474045019009708,0.04740358752200002,0,0,0,1,0,-0.01315176136689784,-0.9082304602715773,-0.5206815344737086,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
280,ITC Lucknow,1.3250105465242683,-0.8226664487924473,1,0,1,1,-0.06307698027068458,-0.021228978089926607,1,0,0,0,1,-1.1649036443851426,0.17776228748184097,-1.5919020256211938,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
281,ITC Pune,-1.3362157097084046,0.0660726038132352,1,1,0,0,-0.11835822932954844,0.4083530182754385,0,0,1,0,1,-0.01315176136689784,-0.48487735521516,-0.049648410706729276,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
282,Treebo Mumbai,-1.476280249510124,0.2907050477892298,1,0,0,0,0.523410298735473,0.42991456733872346,0,1,0,1,1,-0.1687939077207147,-1.6260900731933283,-0.38392998241232745,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
283,OYO Jaipur Premium,-1.476280249510124,-0.48516359094364625,0,1,1,0,-0.06307698027068458,-0.021228978089926607,1,1,0,0,0,-0.3555644833452951,-1.5892767597101616,-0.36113805706876384,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
284,Marriott Ahmedabad,0.0644296883087914,-0.9817195197326869,0,0,0,1,1.660518137860512,-1.739856981123106,0,1,1,1,0,-1.6007016541758297,-1.2395502816200779,-0.9385334991057064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
285,Oberoi Mumbai,-0.3557639310963672,1.552969430756311,0,0,0,0,-0.06307698027068458,-0.021228978089926607,1,1,1,0,0,0.7028021118606597,0.9692485273699256,0.02632467377181578,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
286,Hilton Jaipur,-0.21569939129464746,0.1163193347026024,1,0,1,0,-0.4843590548392324,-0.8467372557093451,1,0,0,0,1,-0.01315176136689784,-1.202736968136911,0.19346545962461514,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
287,Leela Palace Bangalore,1.1849460067225481,-0.795326315808527,1,1,1,0,-0.19540394983194176,-0.48419366054209306,0,0,1,0,0,-1.50731636636354,-0.7241638928557437,1.5077998211034445,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
288,Marriott Pune,0.9048169271191098,1.0482853543234023,1,1,0,0,-0.8281378419754855,2.069871185260679,1,0,0,1,0,-0.01315176136689784,-1.2947702518448279,0.24664661875959662,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
289,Kolkata Grand Hotel,-0.3557639310963672,-0.39058150926954327,0,1,0,1,-1.2247023474209653,0.21292189407789314,0,1,1,1,0,-0.01315176136689784,1.5766681998421763,1.6977325322998071,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
